TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,Exito,exito_binario
305,4,B,Base,84.0,25.6634,-100.1497,Clásico,UT_DENSIDAD,TRAIN,95.2,1
312,4,C,Hogar,128.0,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
617,4,C,Hogar,108.472,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,TRAIN,100.0,1
397,4,C,Hogar,107.52,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,TRAIN,81.0,1
416,4,C,Hogar,101.73,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
381,5,C,Base,107.18,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,TRAIN,95.2,1
513,5,C,Hogar,106.69,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
512,5,B,Hogar,98.66,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
382,5,C,Hogar,107.27,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,TRAIN,85.7,1
415,5,C,Hogar,99.9,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
203,5,CD,Base,109.41,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
384,5,C,Hogar,116.15,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
871,5,C,Hogar,108.472,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,TRAIN,60.0,0
383,5,C,Hogar,107.4,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,TRAIN,90.5,1
872,5,C,Hogar,108.472,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,TRAIN,50.0,0
418,5,CD,Hogar,119.18,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
202,5,C,Base,80.28,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
412,5,C,Hogar,115.2,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
393,5,C,Hogar,112.3,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
235,5,C,Base,126.41,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,TRAIN,85.7,1
394,5,C,Hogar,111.77,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
535,5,C,Base,114.38,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,28.6,0
534,5,C,Hogar,115.02,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
533,5,C,Hogar,117.29,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,TRAIN,81.0,1
398,5,C,Hogar,95.97,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
821,5,C,Hogar,108.472,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,TRAIN,68.8,0
399,5,D,Hogar,108.42,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
385,5,CD,Hogar,112.95,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,TRAIN,95.2,1
388,5,C,Hogar,111.77,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,TRAIN,95.0,1
403,5,C,Hogar,109.73,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,TRAIN,100.0,1
831,5,B,Hogar,108.472,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,TRAIN,56.2,0
833,5,C,Hogar,108.472,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,TRAIN,35.7,0
836,5,C,Hogar,108.472,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,TRAIN,87.5,1
387,5,C,Hogar,118.08,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
217,5,CD,Hogar,115.81,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
386,5,C,Hogar,107.1,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,TRAIN,95.2,1
849,5,C,Hogar,108.472,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,TRAIN,81.8,1
459,5,C,Hogar,82.92,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
136,5,CD,Hogar,107.9,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
468,5,C,Hogar,115.0,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
467,5,C,Hogar,121.19,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
371,5,C,Peatonal,95.0,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,100.0,1
465,5,C,Base,121.28,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
359,5,C,Hogar,66.24,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
462,5,C,Base,64.51,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
461,5,C,Hogar,99.45,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
137,5,D,Hogar,128.96,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,TRAIN,95.2,1
362,5,C,Base,96.0,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,TRAIN,100.0,1
115,5,BC,Receso,160.2,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
363,5,C,Hogar,115.79,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
364,5,C,Hogar,108.21,25.74235,-100.21792,Clásico,UT_GAS_URBANA,TRAIN,100.0,1
369,5,C,Hogar,95.22,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
368,5,C,Hogar,92.06,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
448,5,C,Base,123.86,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
451,5,C,Base,121.96,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
449,5,C,Hogar,121.98,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,TRAIN,100.0,1
482,5,C,Receso,129.1,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
353,5,C,Hogar,97.45,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
422,5,C,Base,147.56,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,TRAIN,100.0,1
168,5,CD,Receso,114.1,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
426,5,C,Receso,109.92,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
166,5,CD,Hogar,95.54,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
428,5,C,Hogar,143.24,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
502,5,C,Base,111.44,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
481,5,C,Hogar,113.5,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
479,5,C,Receso,117.85,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
432,5,CD,Hogar,112.31,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
376,5,C,Hogar,97.3,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,TRAIN,85.7,1
434,5,C,Hogar,105.56,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,TRAIN,85.7,1
142,5,BC,Hogar,131.12,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
373,5,CD,Hogar,108.32,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
678,5,C,Hogar,125.71,25.80739,-100.23326,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
743,5,B,Hogar,110.65,25.7687,-100.21336,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
603,5,C,Base,129.77,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
574,5,C,Hogar,107.74,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
334,5,C,Receso,117.0,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
608,5,C,Hogar,110.37,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
568,5,C,Hogar,108.3,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
683,5,C,Hogar,128.77,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,TRAIN,4.8,0
679,5,C,Hogar,120.39,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
742,5,C,Base,130.38,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,42.9,0
563,5,C,Base,116.56,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
255,5,C,Hogar,120.0,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
676,5,C,Hogar,112.43,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
675,5,C,Base,120.27,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
339,5,BC,Peatonal,113.0,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,TRAIN,100.0,1
771,5,C,Hogar,117.95,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
772,5,C,Hogar,89.6,25.79316,-100.18115,,UT_DENSIDAD,TRAIN,95.2,1
773,5,C,Hogar,94.84,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
283,5,C,Hogar,98.26,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
669,5,C,Base,113.8,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
775,5,C,Hogar,115.38,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,TRAIN,71.4,0
392,5,C,Receso,103.55,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,100.0,1
596,5,B,Hogar,129.77,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
703,5,C,Hogar,115.5,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
705,5,C,Hogar,110.65,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,TRAIN,85.7,1
269,5,C,Base,118.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,TRAIN,71.4,0
707,5,C,Hogar,137.47,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
319,5,CD,Hogar,109.81,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
714,5,C,Hogar,111.49,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
698,5,C,Hogar,125.1,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,TRAIN,28.6,0
239,5,C,Hogar,127.58,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
266,5,C,Receso,156.95,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,TRAIN,81.0,1
636,5,C,Hogar,118.07,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,TRAIN,95.2,1
265,5,C,Hogar,104.01,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,TRAIN,95.2,1
729,5,C,Base,122.28,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
732,5,C,Hogar,118.46,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,TRAIN,85.7,1
733,5,C,Base,96.29,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
696,5,C,Hogar,117.97,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
736,5,C,Hogar,111.44,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
738,5,C,Base,122.43,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
739,5,C,Base,110.12,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,28.6,0
273,5,C,Base,108.72,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,TRAIN,100.0,1
651,5,C,Base,115.11,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
795,5,C,Receso,108.54,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,TRAIN,90.5,1
666,5,C,Hogar,115.21,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
244,5,CD,Hogar,128.0,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
647,5,C,Hogar,121.89,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
661,5,C,Hogar,114.88,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
631,5,C,Hogar,121.89,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
796,5,C,Base,128.56,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,TRAIN,90.5,1
664,5,C,Hogar,114.11,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
797,5,C,Receso,101.34,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,TRAIN,19.0,0
799,5,C,Hogar,120.22,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,TRAIN,100.0,1
646,5,C,Hogar,97.46,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,TRAIN,66.7,0
304,5,C,Base,108.0,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,95.2,1
777,5,C,Hogar,94.33,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
634,5,C,Hogar,120.05,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
549,5,B,Hogar,120.77,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,TRAIN,95.2,1
662,6,C,Receso,90.55,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
623,6,C,Hogar,108.472,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
659,6,C,Base,107.28,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
626,6,C,Hogar,108.472,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
88,6,C,Receso,89.67,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,100.0,1
87,6,C,Receso,121.22,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,TRAIN,100.0,1
622,6,C,Base,107.28,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
21,6,CD,Hogar,99.0,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,TRAIN,100.0,1
621,6,C,Base,107.28,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
84,6,C,Hogar,96.9,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
83,6,C,Hogar,106.7,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
82,6,CD,Base,112.21,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
81,6,D,Hogar,114.06,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,TRAIN,95.2,1
22,6,C,Hogar,78.0,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
99,6,C,Hogar,108.472,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,TRAIN,100.0,1
107,6,C,Hogar,108.472,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
719,6,C,Hogar,108.472,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
106,6,C,Hogar,108.472,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
105,6,C,Hogar,108.472,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
103,6,C,Hogar,108.472,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
102,6,CD,Hogar,108.472,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
699,6,C,Hogar,108.472,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
654,6,C,Base,107.28,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
98,6,C,Receso,128.13,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
97,6,C,Hogar,113.55,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,TRAIN,95.2,1
648,6,C,Base,107.28,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,90.5,1
95,6,C,Hogar,107.87,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
94,6,C,Hogar,124.93,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
93,6,C,Receso,92.17,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,TRAIN,90.5,1
92,6,B,Receso,121.2,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,TRAIN,100.0,1
627,6,C,Hogar,108.472,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
91,6,C,Hogar,126.7,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
282,6,BC,Receso,114.0,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
58,6,C,Receso,83.65,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,81.0,1
57,6,C,Receso,122.02,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
31,6,C,Hogar,112.0,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,TRAIN,90.5,1
55,6,C,Base,115.53,25.47078,-100.17538,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
54,6,CD,Base,121.5,25.18022,-99.83248,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,90.0,1
53,6,C,Receso,103.21,25.15216,-99.84832,Parada Técnica,UT_CARRETERA_GAS,TRAIN,85.0,1
33,6,C,Base,123.53,25.25546,-99.68657,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,90.5,1
34,6,C,Base,116.0,25.28155,-100.0205,Clásico,UT_DENSIDAD,TRAIN,100.0,1
35,6,C,Receso,96.0,24.8626,-99.57939,Parada Técnica,UT_CARRETERA_GAS,TRAIN,85.7,1
51,6,D,Base,110.27,24.85599,-99.53781,Hogar Reunión,UT_GAS_URBANA,TRAIN,90.5,1
59,6,CD,Base,142.67,25.25199,-99.70225,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
36,6,C,Hogar,109.93,25.1755,-99.83795,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
49,6,C,Receso,109.0,25.39686,-100.13477,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
618,6,C,Base,107.28,25.56061,-100.00581,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
48,6,C,Hogar,99.74,25.19349,-99.83942,Parada Técnica,UT_GAS_URBANA,TRAIN,95.2,1
47,6,C,Hogar,79.57,24.86497,-99.561,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
46,6,C,Hogar,106.51,25.58484,-99.98952,Hogar Reunión,UT_GAS_URBANA,TRAIN,95.2,1
615,6,C,Base,107.28,25.19016,-99.83539,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
38,6,C,Receso,105.05,25.6076,-99.64965,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
42,6,D,Hogar,92.84,25.57826,-100.02549,Hogar Reunión,UT_DENSIDAD,TRAIN,85.7,1
41,6,C,Base,83.13,25.45995,-99.99653,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
39,6,C,Receso,91.34,25.71129,-99.25392,Parada Técnica,UT_CARRETERA_GAS,TRAIN,85.7,1
71,6,C,Base,100.28,25.58097,-100.00314,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
23,6,C,Receso,95.0,24.88103,-99.58133,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
77,6,C,Hogar,108.36,25.22275,-99.93358,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
605,6,C,Base,107.28,25.28028,-99.97056,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
75,6,C,Receso,104.8,24.86431,-99.57059,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,100.0,1
24,6,BC,Receso,93.0,25.18881,-99.82257,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,90.5,1
25,6,C,Base,95.0,25.18958,-99.85066,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,85.7,1
74,6,C,Base,102.85,25.58452,-100.00093,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,85.7,1
73,6,C,Base,104.45,25.59638,-100.02602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
72,6,CD,Receso,103.84,25.60005,-99.99983,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
79,6,CD,Base,106.62,24.8547,-99.56993,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
686,6,C,Hogar,108.472,25.54298,-99.84019,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
26,6,C,Base,89.0,24.86496,-99.56645,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
27,6,C,Base,101.0,25.18924,-99.8317,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,85.7,1
66,6,C,Hogar,78.81,25.18693,-99.82255,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
65,6,C,Hogar,103.01,24.8592,-99.55032,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
64,6,C,Receso,105.75,25.58841,-100.00187,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,85.7,1
277,6,C,Receso,105.66,25.27453,-100.01677,Parada Técnica,UT_CARRETERA_GAS,TRAIN,95.2,1
28,6,CD,Hogar,108.0,25.57477,-99.97964,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
61,6,CD,Base,106.78,25.79335,-99.17981,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
29,6,C,Receso,95.0,25.19407,-99.83954,Oficinistas,UT_DENSIDAD,TRAIN,75.0,0
852,6,C,Hogar,108.472,25.60786,-100.05789,Hogar Reunión,UT_DENSIDAD,TRAIN,25.0,0
837,6,C,Peatonal,56.2,25.59165,-100.00124,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,63.6,0
838,6,C,Base,107.28,24.86658,-99.57686,Parada Técnica,UT_CARRETERA_GAS,TRAIN,81.8,1
218,6,BC,Hogar,128.5,25.43097,-100.15274,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
523,6,C,Base,107.28,25.70674,-99.23637,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
522,6,B,Receso,90.55,25.81395,-99.16855,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
843,6,C,Base,107.28,25.29304,-100.01274,Parada Técnica,UT_CARRETERA_GAS,TRAIN,50.0,0
844,6,C,Hogar,108.472,25.6201,-100.0489,Hogar Reunión,UT_DENSIDAD,TRAIN,72.7,0
521,6,B,Receso,90.55,25.81326,-99.16838,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
779,6,C,Base,107.28,25.7022,-99.22837,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
215,6,CD,Receso,109.4,24.86443,-99.57326,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
555,6,B,Hogar,108.472,24.87242,-99.56097,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
518,6,B,Hogar,108.472,24.85695,-99.53004,Hogar Reunión,UT_DENSIDAD,TRAIN,100.0,1
219,6,BC,Hogar,119.2,25.4797,-100.17906,Parada Técnica,UT_CARRETERA_GAS,TRAIN,81.8,1
213,6,BC,Receso,105.66,25.41392,-100.14064,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
209,6,CD,Receso,108.65,25.26578,-100.00734,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,100.0,1
208,6,BC,Base,55.0,25.49461,-100.18759,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,95.2,1
516,6,B,Hogar,108.472,25.5751,-100.01917,Hogar Reunión,UT_DENSIDAD,TRAIN,23.8,0
556,6,C,Hogar,108.472,24.8612,-99.56176,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,100.0,1
206,6,BC,Receso,107.0,25.45105,-100.16215,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN,95.2,1
859,6,C,Hogar,108.472,25.61021,-100.06526,Hogar Reunión,UT_DENSIDAD,TRAIN,0.0,0
514,6,B,Hogar,108.472,25.59599,-100.077,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
863,6,C,Hogar,108.472,25.18193,-99.85133,Clásico,UT_DENSIDAD,TRAIN,71.4,0
205,6,BC,Receso,108.87,25.42426,-100.15199,Oficinistas,UT_CARRETERA_GAS,TRAIN,95.2,1
867,6,C,Base,107.28,24.86623,-99.5714,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,0.0,0
511,6,B,Hogar,108.472,24.84738,-99.553,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
539,6,B,Base,107.28,25.69036,-99.2423,Parada Técnica,UT_CARRETERA_GAS,TRAIN,100.0,1
538,6,B,Hogar,108.472,25.60006,-99.98635,Hogar Reunión,UT_DENSIDAD,TRAIN,95.2,1
